EL_CYCLE,FROM_STMT,TO_STMT,OFFICE,CAND_NAME,CAND_ID,BORO_DIST,TERMND,CNTRS_NO,CNTNS_NO,NET_CNTNS,MATCH_AMT,I_NO,I_CNTNS_NO,I_AMT,SML_NO,SML_AMT,PUBFND_PMT,NET_EXPND,CAND_CLASS,MAX_NO,MAX_AMT,LIMIT,NAME_1
2009,1,16,5,"Morik, Helen (ID:1214-UN) *",1214,11,true,229,241,41323.41,10734,0,0,0,209,20452.18,0,5259.13,UN,4,11271.23,2750,6021.23
2009,1,16,5,"Moses, Adrianne (ID:1199-UN) *",1199,16,true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2009,1,16,5,"Murray, Scherie (ID:1353-P)",1353,31,false,11,19,1595.88,640,0,0,0,10,650,0,1566.55,P,0,0,2750,28.58
2009,1,16,5,"Nardiello, Joseph (ID:1414-P)",1414,39,false,57,56,19350,0,0,0,0,48,3850,0,18399.54,P,4,11000,2750,26.09
2009,1,16,5,"Nath, Dilip (ID:820-UN) *",820,24,true,119,140,6429,4794,0,0,0,115,4919,0,5477.23,UN,0,0,2750,500
2009,1,16,5,"Nelson, Michael (ID:207-P)",207,48,false,267,275,55042.25,23315,6,127,7441,243,25792.25,22138,75737.42,P,4,11000,2750,3000
2009,1,16,5,"Nelson, Zena (ID:1230-UN) *",1230,16,true,6,9,685,555,0,0,0,6,685,0,670.47,UN,0,0,2750,0
2009,1,16,5,"Nestler, Walter (ID:1342-P)",1342,18,false,170,197,12059.65,7140,0,0,0,165,9430,38700,47266.14,P,0,0,2750,1488.23
2009,1,16,5,"Nocerino, Joseph (ID:837-NP) *",837,29,true,53,58,3515,3440,0,0,0,53,3515,0,962.81,NP,0,0,2750,0
2009,1,16,5,"Nunes, Lynn (ID:1192-P)",1192,28,false,285,355,36960,15637,0,0,0,271,16082,88550,114690.94,P,1,6920,2750,300
2009,1,16,5,"Nunez, Yorman (ID:1327-P) *",1327,14,true,176,371,34636.2,25290,0,0,0,139,16010.2,0,8271.8,P,0,0,2750,0
2009,1,16,5,"Oddo, James (ID:214-P)",214,50,false,364,399,72362,23320,0,0,0,322,26375,88550,159617,P,9,24750,2750,0
2009,1,16,5,"Ognibene, Thomas (ID:GT-P)",GT,30,false,336,395,70922,22355,4,52,39380,303,26487,88550,158140.55,P,10,27500,2750,0
2009,1,16,5,"O'Leary, Brent (ID:1247-P)",1247,26,false,317,447,50536.61,12960,0,0,0,290,18004.72,58908,91566.31,P,3,13750,2750,37239.43
2009,1,16,5,"Padilla, Jr., Jose (ID:379-P) *",379,15,true,20,27,1172.17,720,0,0,0,20,1172.17,0,1113.93,P,0,0,2750,146.17
2009,1,16,5,"Pagan, Juan (ID:1405-P)",1405,2,false,21,22,919.9,572,0,0,0,21,919.9,0,376.76,P,0,0,2750,137.9
2009,1,16,5,"Palma, Annabel (ID:767-P)",767,18,false,195,203,53238,5398,2,10,1065,155,9883,22138,67634.59,P,2,7750,2750,0
2009,1,16,5,"Passannante-Derr, Maria (ID:1216-P)",1216,3,false,288,359,71560.13,24525,0,0,0,230,24240,88550,160866.47,P,5,16500,2750,453.6
2009,1,16,5,"Pechefsky, David (ID:1334-P)",1334,39,false,203,240,17289.41,9450,1,5,50,198,10868.72,53160,63919.72,P,1,2750,2750,87.45
2009,1,16,5,"Phillips, Hal (ID:1269-UN) *",1269,26,true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2009,1,16,5,"Pocchia, James (ID:1212-P)",1212,50,false,319,477,41570.61,20175,3,15,255,286,22545,88550,128009.35,P,0,0,2750,0
2009,1,16,5,"Polanco, Yesenia (ID:1287-P) *",1287,14,true,198,203,14929.6,5912,0,0,0,189,8179.6,0,14817.03,P,0,0,2750,73.59
2009,1,16,5,"Powell, Regina (ID:1364-P)",1364,42,false,119,119,5276.88,2900,0,0,0,115,3215,0,1552,P,0,0,2750,2960.63
2009,1,16,5,"Quattlebaum, Algernon (ID:1221-NP) *",1221,12,true,21,21,600,600,0,0,0,21,600,0,305.23,NP,0,0,2750,0
2009,1,16,5,"Quinn, Christine (ID:204-P)",204,3,false,602,666,210158.44,21892,8,151,26116.5,457,45622.66,0,205556.57,P,22,60500,2750,600
2009,1,16,5,"Rahman, Mujib (ID:1255-P)",1255,25,false,287,354,18387.94,15875,1,5,335,271,17090,39120,59563.1,P,0,0,2750,80225.27
2009,1,16,5,"Ramirez, Hector (ID:1241-NP) *",1241,14,true,15,15,8720,1545,0,0,0,9,720,0,9061.64,NP,0,0,2750,0
2009,1,16,5,"Realmuto, Richard (ID:1263-P)",1263,10,false,161,180,6957.81,6455,0,0,0,159,6420.72,38670,42040.19,P,0,0,2750,397.81
2009,1,16,5,"Recchia, Domenic (ID:LW-P)",LW,47,false,365,384,99522,24807,0,0,0,310,39647,0,98749.98,P,9,27250,2750,4679.24
2009,1,16,5,"Reilly, Gary (ID:1203-P)",1203,39,false,191,244,28621.25,8050,1,5,150,181,12485,44550,72900.76,P,3,12510,2750,0
2009,1,16,5,"Reyna, Diana (ID:452-P)",452,34,false,668,721,117698.67,38513,0,0,0,592,44653.67,172880,261099,P,10,27500,2750,91.87
2009,1,16,5,"Rice, Jerome (ID:1232-P)",1232,12,false,258,267,12684.04,8025,0,0,0,244,9584.04,0,15034.81,P,0,0,2750,19.24
2009,1,16,5,"Richards, Donovan (ID:1190-UN) *",1190,31,true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2009,1,16,5,"Rivera, Bryan (ID:1211-UN) *",1211,23,true,72,82,7025,3955,0,0,0,66,5075,0,2191.86,UN,0,0,2750,0
2009,1,16,5,"Rivera, Haile (ID:1182-UN) *",1182,14,true,55,55,1760,1690,0,0,0,55,1760,0,0,UN,0,0,2750,0
2009,1,16,5,"Rivera, Joel (ID:1290-UN) *",1290,16,true,56,61,5175,3065,0,0,0,51,3650,0,2055,UN,0,0,2750,0
2009,1,16,5,"Rivera, Joel (ID:361-P)",361,15,false,194,207,26343.65,9605,0,0,0,179,15473.3,0,20232.59,P,1,2750,2750,3308.65
2009,1,16,5,"Rodriguez, Robert (ID:1343-P)",1343,8,false,366,355,90695.32,21269,0,0,0,268,21935.32,68562,159253.44,P,7,19250,2750,4843.29
2009,1,16,5,"Rodriguez, Ydanis (ID:353-P)",353,10,false,571,763,130352.54,27114,1,13,440,468,34205,152696,283206.75,P,7,20400,2750,5352
2009,1,16,5,"Rogers, Abbi (ID:1386-P)",1386,9,false,2,2,147.04,0,0,0,0,2,147.04,0,500,P,0,0,2750,147.04
2009,1,16,5,"Rosado, Edward (ID:1272-P) *",1272,37,true,1,16,409.92,75,0,0,0,0,0,0,289.05,P,0,0,2750,0
2009,1,16,5,"Rosasco, David (ID:1215-P)",1215,26,false,127,196,12022.52,6256,0,0,0,113,5856.76,0,11348.94,P,0,0,2750,14683.61
2009,1,16,5,"Rose, Deborah (ID:292-P)",292,49,false,570,753,129544,45158,0,0,0,478,40059,177050,300969.49,P,11,30450,2750,16297.61
2009,1,16,5,"Sacerdote, Derek (ID:1385-P)",1385,46,false,68,69,3229,1310,0,0,0,66,2829,0,3360,P,0,0,2750,0.5
2009,1,16,5,"Sanders, Andrea (ID:1213-UN) *",1213,31,true,45,46,5186.31,0,0,0,0,43,3086.31,0,5186.31,UN,0,0,2750,43.69
2009,1,16,5,"Sanders, Jr., James (ID:286-P)",286,31,false,230,240,77773,18573,0,0,0,184,21273,21888,50443.75,P,6,22000,2750,0
2009,1,16,5,"Santana, Miguel (ID:1304-P) *",1304,14,true,248,269,10400,8240,0,0,0,246,9700,0,9048,P,0,0,2750,275
2009,1,16,5,"Santiago, Gladys (ID:847-P) *",847,34,true,113,121,6542,1855,0,0,0,111,1670,0,2686.8,P,1,4872,2750,1396
2009,1,16,5,"Santiago, Thomas (ID:981-NP)",981,8,false,1,4,16978.28,0,0,0,0,0,0,0,9149.72,NP,1,16978.28,2750,7979
2009,1,16,5,"Sarete, Cleofis (ID:1181-P)",1181,10,false,140,158,11487.17,2755,0,0,0,127,4915,0,16466.33,P,0,0,2750,3087.17
2009,1,16,5,"Sarrabo, Roger (ID:1477-NP)",1477,39,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,0
2009,1,16,5,"Sasson, Alan (ID:1205-P) *",1205,46,true,127,142,7712,7154,1,10,783,126,7176,0,9069.77,P,0,0,2750,0
2009,1,16,5,"Sasson, Isaac (ID:732-P)",732,20,false,207,207,86749,19054,0,0,0,166,16299,107333,192496.58,P,2,11000,2750,1030.5
2009,1,16,5,"Saunders, Shirley (ID:EF-P) *",EF,12,true,58,59,5105,2815,0,0,0,56,3305,0,0,P,0,0,2750,0
2009,1,16,5,"Scavo, Theresa (ID:1307-UN) *",1307,48,true,64,64,34790,1925,0,0,0,46,4640,0,162.56,UN,1,11250,2750,4480
2009,1,16,5,"Schulman, Lynn (ID:433-P)",433,29,false,403,479,92909.5,24017,2,4,1100,336,32512.5,157865,235923.16,P,6,17000,2750,0.5
2009,1,16,5,"Seabrook, Larry (ID:G9-P)",G9,12,false,284,318,39354.99,18365,1,1,1050,262,27319.99,105092,141839.04,P,0,0,2750,2823.4
2009,1,16,5,"Sears, Helen (ID:SH-P)",SH,25,false,359,438,140101.89,22014,0,0,0,248,29622.06,107333,247875.78,P,13,36500,2750,0.06
2009,1,16,5,"Selch, Joseph (ID:1403-P) *",1403,6,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Serpe, Lynne (ID:1378-P)",1378,22,false,369,470,21789.78,15077,0,0,0,362,16812.74,88550,106718.03,P,0,0,2750,3000
2009,1,16,5,"Serrano, Krystal (ID:1320-P) *",1320,12,true,54,60,4825.57,1484,1,13,285,52,2065.75,0,4468.68,P,0,0,2750,259.82
2009,1,16,5,"Sewell, Jamin (ID:1168-UN) *",1168,11,true,145,179,15905.55,7991,0,0,0,127,8991,0,2342.7,UN,0,0,2750,646.55
2009,1,16,5,"Sierra, Carlos (ID:1271-P)",1271,16,false,287,313,32521.66,18890,0,0,0,271,18545,70890,100636.26,P,1,2919.66,2750,3158.16
2009,1,16,5,"Simon, Jo Anne (ID:818-P)",818,33,false,573,850,121282.92,48174,2,2,100,482,49685,88550,202332.03,P,6,21608,2750,215.99
2009,1,16,5,"Simpson, Nicholas (ID:1329-P) *",1329,9,true,8,8,375,245,0,0,0,8,375,0,375,P,0,0,2750,0
2009,1,16,5,"Singh, Swaranjit (ID:1222-P)",1222,23,false,535,760,105952,36717,1,13,1095,408,33403,88550,183683.93,P,2,5965,2750,0
2009,1,16,5,"Skaller, Josh (ID:1179-P)",1179,39,false,626,842,110878.93,33388,1,3,950,549,39093.34,88550,188557.84,P,8,27500,2750,0
2009,1,16,5,"Smith, George (ID:1407-P)",1407,39,false,60,65,3852.1,2290,0,0,0,56,2595,0,1411.31,P,0,0,2750,1182.1
2009,1,16,5,"Solomon, Calvin (ID:1351-P)",1351,8,false,135,164,16007.22,8565,0,0,0,128,7635,0,11371.71,P,0,0,2750,122.22
2009,1,16,5,"Spies, Francisco (ID:JB-P)",JB,10,false,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Stewart, Kendall (ID:CP-P)",CP,45,false,501,546,81190,28520,2,21,11750,436,30555,136940,242418.73,P,5,13750,2750,21525
2009,1,16,5,"Straker, Adrian (ID:1311-P)",1311,36,false,119,132,7176.97,6215,0,0,0,115,5751.97,35550,43376.3,P,0,0,2750,1000
2009,1,16,5,"Taitt, Samuel (ID:490-P)",490,45,false,635,948,48022.52,19588,1,17,2390,602,29337.25,88550,133220.01,P,0,0,2750,0
2009,1,16,5,"Tajiddin, Julius (ID:1474-NP)",1474,7,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,0
2009,1,16,5,"Tapia, Yudelka (ID:619-P)",619,14,false,345,408,40919.56,13933,0,0,0,297,17883,78828,47765.02,P,1,2750,2750,14018.93
2009,1,16,5,"Thies, Evan (ID:1175-P)",1175,33,false,292,379,78704.46,19130,1,1,1000,234,20395,88550,165426.84,P,6,16500,2750,0
2009,1,16,5,"Toney, Vaughan (ID:168-UN) *",168,45,true,115,117,7140,6815,0,0,0,115,7140,0,7150.47,UN,0,0,2750,0
2009,1,16,5,"Toussaint, Jimmy (ID:1312-P) *",1312,45,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"True, Cynthia (ID:1348-UN) *",1348,38,true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2009,1,16,5,"Tulloch, Leithland (ID:1079-P)",1079,40,false,273,280,18805,16960,0,0,0,264,18055,88550,114296.3,P,0,0,2750,8741.2
2009,1,16,5,"Ulanga, Sebastian (ID:1189-P) *",1189,12,true,131,145,6525,3147,0,0,0,129,3527,0,0,P,0,0,2750,0
2009,1,16,5,"Ulrich, Eric (ID:1068-P)",1068,32,false,317,386,71630,24009,2,26,28300,281,27960,88550,158859.1,P,10,27500,2750,0
2009,1,16,5,"Vacca, James (ID:821-P)",821,13,false,767,1197,295055,63563,0,0,0,497,67899,0,96698.82,P,17,49500,2750,0
2009,1,16,5,"Vallone, Jr., Peter (ID:240-P)",240,22,false,493,548,145405,22110,0,0,0,376,36445,0,129475.54,P,13,35750,2750,3470.7
2009,1,16,5,"Vallone, Paul (ID:1176-P)",1176,19,false,381,479,169210.95,37840,3,28,9900,236,31650,106733,271550.16,P,18,55000,2750,2009.74
2009,1,16,5,"Van Bramer, James (ID:337-P)",337,26,false,652,859,124289.09,33395,3,77,9684.5,574,44534,172672,297253.66,P,8,28500,2750,7021.18
2009,1,16,5,"Vanel, Clyde (ID:1282-P)",1282,27,false,203,234,22798.24,11875,0,0,0,191,14990,70050,79179.25,P,0,0,2750,408.24
2009,1,16,5,"Vann, Albert (ID:202-P)",202,36,false,619,760,101416,35250,2,17,3200,563,44246,168505,272750.33,P,7,19250,2750,131
2009,1,16,5,"Vargas, Ruben Dario (ID:DP-P)",DP,10,false,215,273,12190,9485,0,0,0,212,9840,56310,68411.6,P,0,0,2750,0
2009,1,16,5,"Velazquez, Manny (ID:1226-P)",1226,10,false,220,247,33359.43,11085,0,0,0,200,10692.31,55200,79572.57,P,1,7916.11,2750,10540.24
2009,1,16,5,"Walters, Stephen (ID:642-NP)",642,48,false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,2750,0
2009,1,16,5,"Washington, Monique (ID:1361-P) *",1361,7,true,19,20,1377.39,530,0,0,0,18,925,0,1484.72,P,0,0,2750,402.39
2009,1,16,5,"Washington, Paul (ID:1156-UN) *",1156,42,true,47,46,6076,3585,0,0,0,41,4015,0,5340.57,UN,0,0,2750,541.02
2009,1,16,5,"Weir, Elias (ID:551-P) *",551,46,true,62,64,1865,1550,0,0,0,62,1865,0,1779.95,P,0,0,2750,0
2009,1,16,5,"Weprin, Mark (ID:1335-P)",1335,23,false,595,661,142670,34802,2,11,1122,506,62125,177100,302318.55,P,10,27500,2750,1000
2009,1,16,5,"White, Jr., Thomas (ID:HI-P)",HI,28,false,442,517,88825,20809,3,14,5875,390,33300,119576,197073.41,P,7,19250,2750,23250
2009,1,16,5,"Williams, Godwin (ID:1422-NP) *",1422,45,true,1,1,12000,0,0,0,0,0,0,0,7290.88,NP,1,12000,2750,0
2009,1,16,5,"Williams, John (ID:1336-NP) *",1336,45,true,11,10,770,220,0,0,0,10,770,0,0,NP,0,0,2750,120
2009,1,16,5,"Williams, Jumaane (ID:1227-P)",1227,45,false,676,784,96274.37,32732,1,6,115,622,46918.5,154740,282508.09,P,8,22000,2750,16305.05
2009,1,16,5,"Wills, Ruben (ID:1374-P)",1374,28,false,380,405,35927,25508,0,0,0,366,28611,139818,169014.74,P,0,0,2750,6480
2009,1,16,5,"Wright, Tremaine (ID:1313-P)",1313,36,false,252,280,14886.72,8059,1,25,494,241,11295,0,20514.9,P,0,0,2750,595.23
2009,1,16,5,"Wu, James (ID:1295-P)",1295,20,false,314,363,112663.36,23936,0,0,0,244,22206,101966,170737.11,P,12,40500,2750,22709.8
2009,1,16,5,"Zayas, Evette (ID:1379-P) *",1379,8,true,0,0,0,0,0,0,0,0,0,0,0,P,0,0,2750,0
2009,1,16,5,"Zorrilla, Oscar (ID:1388-P) *",1388,15,true,125,123,5277.84,5035,0,0,0,122,5277.84,0,4967.79,P,0,0,2750,1712.84
2009,1,16,5,"Zuckerman, Bob (ID:813-P)",813,39,false,468,637,99842.22,26843,0,0,0,402,38453.72,88550,188601.77,P,8,27273.89,2750,557.51
2009,1,16,6,"Adams, Kenneth (ID:815-UN) *",815,(),true,260,270,47136,25280,0,0,0,223,28185,0,14069,UN,0,0,4950,0
2009,1,16,6,"Adornato, Jennifer (ID:1464-NP)",1464,(),false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,4950,0
2009,1,16,6,"Avrick, Stuart (ID:1401-NP)",1401,(),false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,4950,0
2009,1,16,6,"Batista, Raquel (ID:1208-UN) *",1208,(),true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,4950,0
2009,1,16,6,"Briones, Jose (ID:1270-UN) *",1270,(),true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,4950,0
2009,1,16,6,"Castro, Nelson (ID:1186-UN) *",1186,(),true,14,15,2840,1300,0,0,0,11,1000,0,344,UN,0,0,4950,0
2009,1,16,6,"Farrell, Jr., Herman (ID:1184-UN) *",1184,(),true,242,248,76105,5410,0,0,0,155,4955,0,32658.1,UN,0,0,4950,0
2009,1,16,6,"Fulani, Lenora (ID:FR-UN) *",FR,(),true,13,12,10225,1750,1,1,175,5,925,0,10225.17,UN,0,0,4950,54.75
2009,1,16,6,"Gianaris, Michael (ID:1239-UN) *",1239,(),true,119,123,94657.19,4650,2,10,4100,41,9150,0,31037.89,UN,1,5500,4950,0
2009,1,16,6,"Gotbaum, Betsy (ID:263-UN) *",263,(),true,139,142,166415,14900,0,0,0,45,8915,0,123679,UN,16,79200,4950,0
2009,1,16,6,"Kerpen, Dave (ID:1167-NP) *",1167,(),true,129,157,32070,8020,0,0,0,111,9410,0,16745,NP,1,7589,4950,0
2009,1,16,6,"Lee, William (ID:1463-NP)",1463,(),false,0,0,0,0,0,0,0,0,0,0,0,NP,0,0,4950,0
2009,1,16,6,"Letellier, Yonel (ID:1153-NP) *",1153,(),true,117,145,11133,8400,0,0,0,105,8275,0,11273.1,NP,0,0,4950,703
2009,1,16,6,"Levine, Mark (ID:311-UN) *",311,(),true,184,198,62369,16202,0,0,0,150,16519,0,8688.11,UN,0,0,4950,0
2009,1,16,6,"McMahon, Michael (ID:271-UN) *",271,(),true,696,1039,157771,55975,0,0,0,362,44672,0,121049.78,UN,0,0,4950,0
2009,1,16,6,"Nussbaum, Dale (ID:1220-UN) *",1220,(),true,204,212,59579,12898,0,0,0,154,15322,0,32306.99,UN,0,0,4950,313.18
2009,1,16,6,"Perez II, Radame (ID:1228-NP) *",1228,(),true,292,340,154577,15785,1,5,2000,169,20670,0,122300.81,NP,0,0,4950,0
2009,1,16,6,"Powell, Adam (ID:CD-UN) *",CD,(),true,205,235,88988,14875,0,0,0,130,17763,0,69374.28,UN,2,9900,4950,0.33
2009,1,16,6,"Quart, Dan (ID:710-UN) *",710,(),true,177,197,45385,11889,0,0,0,146,14160,0,5711.07,UN,0,0,4950,0
2009,1,16,6,"Rosa, Carmen (ID:1201-UN) *",1201,(),true,36,38,2845,2025,0,0,0,35,2345,0,1054.75,UN,0,0,4950,0
2009,1,16,6,"Ruiz, Jr., Israel (ID:AI-UN) *",AI,(),true,58,58,2725,2605,0,0,0,58,2725,0,2631.68,UN,0,0,4950,0
2009,1,16,6,"Sears, Stuart (ID:1257-UN) *",1257,(),true,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,4950,0
2009,1,16,6,"Simon, Brian (ID:1155-UN) *",1155,(),true,221,231,32940,10685,0,0,0,193,16215,0,17555,UN,0,0,4950,80.89
2009,1,16,6,"West, Valerie (ID:1223-UN) *",1223,(),true,79,80,7360,4850,0,0,0,75,5710,0,0,UN,0,0,4950,0
2017,1,3,2,"James, Letitia (ID:480-UN)",480,(),false,402,440,361309.57,26210,14,53,56450,197,24361,0,114162.99,UN,24,118800,4950,2000
2017,1,3,4,"Adams, Eric (ID:1545-UN)",1545,(Bk),false,140,149,169022,13105,1,3,450,39,6305,0,4414.33,UN,16,61600,3850,14000
2017,1,3,4,"Katz, Melinda (ID:264-UN)",264,(Q),false,499,590,313873.81,33728,8,73,29419.32,223,36128.78,0,86489.5,UN,21,84625,3850,0
2017,1,3,4,"Oddo, James (ID:214-UN)",214,(SI),false,75,74,10985,7050,0,0,0,68,8725,0,3007.65,UN,0,0,3850,0.1
2017,1,3,4,"Price, Camella (ID:1884-UN)",1884,(Bx),false,36,37,4640.53,1785,0,0,0,29,2960,0,588.43,UN,0,0,3850,294
2017,1,3,5,"Cabrera, Fernando (ID:1256-UN)",1256,(14),false,20,24,2169.04,970,0,0,0,19,1588.14,0,509.04,UN,0,0,2750,0
2017,1,3,5,"Cohen, Andrew (ID:1627-UN)",1627,(11),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Constantinides, Costa (ID:1188-UN)",1188,(22),false,218,252,81770,11305,0,0,0,163,22720,0,19277.73,UN,6,16500,2750,0
2017,1,3,5,"Doyle, John (ID:1878-UN)",1878,(13),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Eugene, Mathieu (ID:1086-UN)",1086,(40),false,60,63,19005,5005,0,0,0,45,4705,0,0,UN,0,0,2750,5370.3
2017,1,3,5,"Ferreras, Julissa (ID:1235-UN)",1235,(21),false,239,263,128120,12390,2,15,9600,157,24370,0,53689.44,UN,13,36000,2750,14946.04
2017,1,3,5,"Fields, Donald (ID:1890-UN)",1890,(09),false,4,4,145,145,0,0,0,4,145,0,20,UN,0,0,2750,0
2017,1,3,5,"Gibbs, Edward (ID:878-UN)",878,(08),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Gomez, Alex (ID:1887-UN)",1887,(13),false,20,29,2365.92,1305,0,0,0,18,1215.92,0,967.73,UN,0,0,2750,0
2017,1,3,5,"Haber, Gregory (ID:1880-UN) *",1880,(29),true,1,1,100,100,0,0,0,1,100,0,0,UN,0,0,2750,0
2017,1,3,5,"Ignizio, Vincent (ID:1078-UN) *",1078,(51),true,127,129,24761,17915,1,97,17300,113,19161,0,3401.3,UN,0,0,2750,2375
2017,1,3,5,"Kallos, Benjamin (ID:1301-UN)",1301,(05),false,85,86,29971.99,6866,0,0,0,58,7721.99,0,1602.79,UN,2,5500,2750,523.99
2017,1,3,5,"King, Andrew (ID:1185-UN)",1185,(12),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Koo, Peter (ID:1359-UN)",1359,(20),false,23,23,22730,0,0,0,0,1,250,0,12699.83,UN,1,2750,2750,0
2017,1,3,5,"Koslowitz, Karen (ID:GS-UN)",GS,(29),false,63,62,25950,1825,2,4,2750,42,9350,0,10859.51,UN,1,2750,2750,455.5
2017,1,3,5,"Lander, Brad (ID:1164-UN)",1164,(39),false,331,373,144047.64,0,1,6,1100,216,36492.64,0,110424.25,UN,7,19250,2750,697.9
2017,1,3,5,"Levine, Mark (ID:311-UN)",311,(07),false,103,100,69835,14650,7,63,38535,43,9725,0,1492.34,UN,8,22000,2750,2331.31
2017,1,3,5,"Lopez-Pierre, Thomas (ID:1625-UN)",1625,(07),false,31,31,5392.5,5250,0,0,0,31,5392.5,0,142.5,UN,0,0,2750,0
2017,1,3,5,"Maisel, Alan (ID:1713-UN)",1713,(46),false,3,3,3500,350,0,0,0,0,0,0,250,UN,0,0,2750,0
2017,1,3,5,"Matteo, Steven (ID:1152-UN)",1152,(50),false,20,20,5345,1520,0,0,0,18,1345,0,90,UN,0,0,2750,0
2017,1,3,5,"Menchaca, Carlos (ID:1694-UN)",1694,(38),false,92,97,14483,2865,1,3,1000,88,7183,0,0,UN,1,5500,2750,0
2017,1,3,5,"Otero, Joann (ID:1913-UN)",1913,(17),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Pabon, Julio (ID:M2-UN)",M2,(17),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Powell, Hettie (ID:1491-UN)",1491,(28),false,138,144,22852.56,8195,0,0,0,122,9170.77,0,447.56,UN,0,0,2750,0
2017,1,3,5,"Reynoso, Antonio (ID:1550-UN)",1550,(34),false,124,122,37379,6624,0,0,0,94,11049,0,11.97,UN,1,2750,2750,1766.37
2017,1,3,5,"Rosenthal, Helen (ID:1233-UN)",1233,(06),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Russell, James (ID:1920-UN)",1920,(17),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Salamanca, Jr., Rafael (ID:1902-UN)",1902,(17),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Sanchez, Anthony (ID:1876-UN)",1876,(17),false,1,1,100.72,0,0,0,0,1,100.72,0,254.09,UN,0,0,2750,0
2017,1,3,5,"Septimo, Amanda (ID:1917-UN)",1917,(17),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Thompson, Joshua (ID:1910-UN)",1910,(04),false,0,0,0,0,0,0,0,0,0,0,0,UN,0,0,2750,0
2017,1,3,5,"Torres, Ritchie (ID:1710-UN)",1710,(15),false,266,274,88224,17129,2,6,1125,198,26674,0,8769.72,UN,1,2750,2750,0
2017,1,3,5,"Treyger, Mark (ID:1719-UN)",1719,(47),false,47,48,21131,4675,0,0,0,25,4300,0,4205.91,UN,0,0,2750,0
2017,1,3,5,"Vallone, Paul (ID:1176-UN)",1176,(19),false,183,213,54170,16110,0,0,0,130,18845,0,19971.6,UN,0,0,2750,335
2017,1,3,5,"Weprin, Mark (ID:1335-UN) *",1335,(23),true,87,86,46900,0,2,6,1500,55,13025,0,11855.77,UN,4,11000,2750,250
2017,1,3,5,"Williams, Jumaane (ID:1227-UN)",1227,(45),false,179,189,74685,8525,1,11,2750,136,16385,0,20170.74,UN,7,22000,2750,0
2017,1,3,6,"Crowley, Elizabeth (ID:530-UN)",530,(),false,255,331,151780,13181,1,5,750,159,20006,0,9942.22,UN,2,9900,4950,0
2017,1,3,6,"David, Richard (ID:1891-UN)",1891,(),false,8,9,1581,631,0,0,0,7,481,0,0,UN,0,0,4950,0
2017,1,3,6,"de Blasio, Bill (ID:326-UN)",326,(),false,26,27,67700,0,1,1,4950,0,0,0,64628.19,UN,5,24750,4950,104.52
2017,1,3,6,"Diaz Jr., Ruben (ID:1160-UN)",1160,(),false,466,570,434775.07,31166,17,65,68740,142,20891,0,262797.18,UN,0,0,4950,0
2017,1,3,6,"Dromm, Daniel (ID:1075-UN)",1075,(),false,164,190,20491,10526,1,1,175,142,12516,0,13812.57,UN,0,0,4950,160
2017,1,3,6,"Espinal, Jr., Rafael (ID:1673-UN)",1673,(),false,57,59,18200,3650,0,0,0,44,7200,0,1024,UN,0,0,4950,0
2017,1,3,6,"Faulkner, Michel (ID:1883-UN)",1883,(),false,29,31,11640,1275,0,0,0,21,1640,0,62281.42,UN,0,0,4950,500
2017,1,3,6,"Garodnick, Daniel (ID:721-UN)",721,(),false,244,279,233305,21355,1,2,5000,96,19130,0,30494.79,UN,19,99000,4950,0
